transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,month,day_of_week,is_weekend
TXN_2206884,Unknown,5.0,5.0,25.0,Credit Card,Unknown,2023-06-22,June,Thursday,Weekday
TXN_3492393,Coffee,1.0,2.0,2.0,Unknown,In-store,2023-05-29,May,Monday,Weekday
TXN_3894660,Juice,2.0,3.0,6.0,Unknown,Unknown,2023-02-09,February,Thursday,Weekday
TXN_5766532,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-06-23,June,Friday,Weekday
TXN_5476485,Juice,2.0,3.0,6.0,Cash,In-store,2023-01-07,January,Saturday,Weekend
TXN_9335226,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-05-08,May,Monday,Weekday
TXN_2581559,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-25,March,Saturday,Weekend
TXN_9146123,Coffee,2.0,2.0,4.0,Digital Wallet,Unknown,2023-12-12,December,Tuesday,Weekday
TXN_1335256,Coffee,5.0,2.0,10.0,Unknown,Takeaway,2023-08-04,August,Friday,Weekday
TXN_5968921,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-10-10,October,Tuesday,Weekday
TXN_6895558,Coffee,2.0,2.0,4.0,Credit Card,Unknown,2023-04-10,April,Monday,Weekday
TXN_6428404,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-02-06,February,Monday,Weekday
TXN_6762311,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-06,February,Monday,Weekday
TXN_1190402,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-01,December,Friday,Weekday
TXN_9607633,Unknown,2.0,1.0,2.0,Digital Wallet,Unknown,2023-08-25,August,Friday,Weekday
TXN_3787941,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-08-25,August,Friday,Weekday
TXN_6349424,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-24,February,Friday,Weekday
TXN_1401771,Sandwich,2.0,4.0,8.0,Cash,Unknown,2023-12-08,December,Friday,Weekday
TXN_9188733,Salad,3.0,5.0,15.0,Unknown,In-store,2023-08-19,August,Saturday,Weekend
TXN_3334632,Unknown,1.0,3.0,2.0,Credit Card,Takeaway,2023-11-20,November,Monday,Weekday
TXN_3851928,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-02-07,February,Tuesday,Weekday
TXN_8267915,Sandwich,2.0,4.0,8.0,Unknown,Takeaway,2023-03-22,March,Wednesday,Weekday
TXN_3726397,Salad,5.0,5.0,25.0,Unknown,Takeaway,2023-01-30,January,Monday,Weekday
TXN_1210058,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-11-25,November,Saturday,Weekend
TXN_7791293,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-04-08,April,Saturday,Weekend
TXN_6343367,Juice,2.0,3.0,6.0,Unknown,In-store,2023-09-17,September,Sunday,Weekend
TXN_2653224,Juice,3.0,3.0,9.0,Digital Wallet,Unknown,2023-03-27,March,Monday,Weekday
TXN_6300001,Tea,3.0,1.5,1.5,Digital Wallet,Unknown,2023-06-07,June,Wednesday,Weekday
TXN_4693942,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-16,December,Saturday,Weekend
TXN_3562418,Unknown,2.0,4.0,8.0,Digital Wallet,Unknown,2023-08-13,August,Sunday,Weekend
TXN_7963324,Coffee,3.0,2.0,6.0,Unknown,Takeaway,2023-12-09,December,Saturday,Weekend
TXN_5563486,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-13,March,Monday,Weekday
TXN_3679582,Unknown,5.0,2.0,10.0,Credit Card,In-store,2023-04-11,April,Tuesday,Weekday
TXN_6932752,Smoothie,5.0,4.0,20.0,Unknown,Unknown,2023-09-20,September,Wednesday,Weekday
TXN_5697414,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-02-16,February,Thursday,Weekday
TXN_5434310,Smoothie,3.0,4.0,12.0,Cash,Unknown,2023-11-21,November,Tuesday,Weekday
TXN_8435360,Unknown,3.0,1.5,4.5,Credit Card,In-store,2023-07-03,July,Monday,Weekday
TXN_5422843,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-07-21,July,Friday,Weekday
TXN_1704041,Coffee,4.0,2.0,8.0,Credit Card,Unknown,2023-05-21,May,Sunday,Weekend
TXN_9729178,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-05-28,May,Sunday,Weekend
TXN_4663964,Cookie,4.0,3.0,4.0,Digital Wallet,In-store,2023-06-29,June,Thursday,Weekday
TXN_6805057,Cookie,4.0,1.0,4.0,Credit Card,Unknown,2023-10-15,October,Sunday,Weekend
TXN_8162690,Salad,2.0,5.0,10.0,Digital Wallet,Unknown,2023-05-08,May,Monday,Weekday
TXN_7089712,Cake,5.0,3.0,15.0,Cash,Unknown,2023-08-13,August,Sunday,Weekend
TXN_8077812,Salad,5.0,3.0,25.0,Cash,In-store,2023-01-16,January,Monday,Weekday
TXN_4834450,Cake,2.0,3.0,6.0,Cash,Unknown,2023-06-26,June,Monday,Weekday
TXN_9081686,Cookie,5.0,1.0,5.0,Unknown,Unknown,2023-06-11,June,Sunday,Weekend
TXN_6650875,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-01-29,January,Sunday,Weekend
TXN_2133223,Cake,3.0,3.0,9.0,Cash,Unknown,2023-11-17,November,Friday,Weekday
TXN_5879154,Salad,2.0,5.0,10.0,Unknown,Takeaway,2023-06-28,June,Wednesday,Weekday
TXN_9575926,Sandwich,3.0,4.0,12.0,Credit Card,Unknown,2023-12-12,December,Tuesday,Weekday
TXN_5425911,Smoothie,1.0,4.0,4.0,Digital Wallet,Unknown,2023-11-30,November,Thursday,Weekday
TXN_5604021,Sandwich,3.0,4.0,4.0,Cash,Takeaway,2023-09-10,September,Sunday,Weekend
TXN_9860308,Smoothie,2.0,4.0,8.0,Digital Wallet,Unknown,2023-02-20,February,Monday,Weekday
TXN_5908078,Unknown,1.0,2.0,2.0,Unknown,In-store,2023-03-23,March,Thursday,Weekday
TXN_3507013,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-16,January,Monday,Weekday
TXN_7896733,Cake,4.0,3.0,12.0,Digital Wallet,Unknown,2023-06-03,June,Saturday,Weekend
TXN_3092390,Sandwich,3.0,3.0,12.0,Unknown,In-store,2023-07-24,July,Monday,Weekday
TXN_8131570,Salad,4.0,5.0,20.0,Unknown,In-store,2023-12-02,December,Saturday,Weekend
TXN_3898445,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-17,June,Saturday,Weekend
TXN_8588758,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-06-17,June,Saturday,Weekend
TXN_7641606,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-26,December,Tuesday,Weekday
TXN_1414039,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-02-13,February,Monday,Weekday
TXN_2322162,Unknown,5.0,3.0,15.0,Digital Wallet,Unknown,2023-11-12,November,Sunday,Weekend
TXN_6190857,Tea,1.0,1.5,1.5,Unknown,In-store,2023-10-14,October,Saturday,Weekend
TXN_7652830,Unknown,2.0,3.0,6.0,Unknown,Unknown,2023-08-15,August,Tuesday,Weekday
TXN_1688292,Unknown,3.0,3.0,9.0,Credit Card,In-store,2023-08-15,August,Tuesday,Weekday
TXN_1805937,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-06-12,June,Monday,Weekday
TXN_7390866,Tea,5.0,1.5,7.5,Unknown,Takeaway,2023-06-12,June,Monday,Weekday
TXN_4717715,Sandwich,3.0,4.0,12.0,Digital Wallet,Unknown,2023-07-27,July,Thursday,Weekday
TXN_1237674,Unknown,3.0,1.5,4.5,Credit Card,Unknown,2023-10-04,October,Wednesday,Weekday
TXN_9686177,Cake,3.0,3.0,9.0,Unknown,In-store,2023-10-04,October,Wednesday,Weekday
TXN_2672972,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-06-15,June,Thursday,Weekday
TXN_9582818,Unknown,1.0,4.0,4.0,Cash,In-store,2023-10-27,October,Friday,Weekday
TXN_6970542,Sandwich,4.0,4.0,16.0,Credit Card,Unknown,2023-08-04,August,Friday,Weekday
TXN_6091542,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-17,January,Tuesday,Weekday
TXN_4184461,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-02-22,February,Wednesday,Weekday
TXN_3224397,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-15,May,Monday,Weekday
TXN_2772639,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-08-30,August,Wednesday,Weekday
TXN_4385826,Unknown,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-02,August,Wednesday,Weekday
TXN_5109348,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-10,February,Friday,Weekday
TXN_6137985,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-03-15,March,Wednesday,Weekday
TXN_3895871,Unknown,1.0,1.0,1.0,Unknown,In-store,2023-05-30,May,Tuesday,Weekday
TXN_3526255,Smoothie,4.0,4.0,16.0,Unknown,Takeaway,2023-06-23,June,Friday,Weekday
TXN_7310356,Juice,4.0,3.0,12.0,Digital Wallet,Unknown,2023-10-20,October,Friday,Weekday
TXN_9054074,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-15,October,Sunday,Weekend
TXN_7538724,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-05-17,May,Wednesday,Weekday
TXN_6715991,Juice,1.0,3.0,3.0,Cash,Unknown,2023-06-18,June,Sunday,Weekend
TXN_2271725,Smoothie,5.0,4.0,20.0,Cash,Unknown,2023-12-21,December,Thursday,Weekday
TXN_1488481,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-28,July,Friday,Weekday
TXN_4600894,Unknown,5.0,5.0,25.0,Digital Wallet,Unknown,2023-09-17,September,Sunday,Weekend
TXN_3494652,Coffee,1.0,2.0,2.0,Unknown,Unknown,2023-05-23,May,Tuesday,Weekday
TXN_2860281,Smoothie,4.0,4.0,16.0,Cash,Unknown,2023-09-19,September,Tuesday,Weekday
TXN_1232346,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-01-04,January,Wednesday,Weekday
TXN_1911093,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-07,October,Saturday,Weekend
TXN_1672229,Cookie,2.0,1.0,2.0,Cash,Unknown,2023-11-12,November,Sunday,Weekend
TXN_7056162,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-03-04,March,Saturday,Weekend
TXN_2064049,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-09-21,September,Thursday,Weekday
TXN_8191202,Cookie,2.0,3.0,2.0,Digital Wallet,In-store,2023-01-14,January,Saturday,Weekend
TXN_4518505,Tea,3.0,1.5,7.5,Cash,Unknown,2023-05-09,May,Tuesday,Weekday
TXN_2823220,Salad,4.0,5.0,20.0,Unknown,In-store,2023-05-17,May,Wednesday,Weekday
TXN_6826409,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-21,October,Saturday,Weekend
TXN_2954833,Coffee,1.0,2.0,2.0,Unknown,Unknown,2023-01-29,January,Sunday,Weekend
TXN_5309677,Coffee,4.0,2.0,8.0,Cash,In-store,2023-08-09,August,Wednesday,Weekday
TXN_6011106,Juice,2.0,3.0,6.0,Digital Wallet,Unknown,2023-09-07,September,Thursday,Weekday
TXN_4714592,Tea,1.0,1.5,1.5,Cash,Unknown,2023-06-02,June,Friday,Weekday
TXN_6704284,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-08-31,August,Thursday,Weekday
TXN_9506076,Salad,5.0,5.0,25.0,Unknown,Unknown,2023-01-17,January,Tuesday,Weekday
TXN_2354394,Tea,4.0,1.5,6.0,Cash,In-store,2023-04-17,April,Monday,Weekday
TXN_3436344,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-02-28,February,Tuesday,Weekday
TXN_7826516,Cake,4.0,3.0,12.0,Credit Card,Unknown,2023-06-21,June,Wednesday,Weekday
TXN_2699745,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-12-30,December,Saturday,Weekend
TXN_6097664,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-11-27,November,Monday,Weekday
TXN_3858288,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-04-12,April,Wednesday,Weekday
TXN_1272815,Juice,4.0,3.0,12.0,Credit Card,Unknown,2023-08-07,August,Monday,Weekday
TXN_4755623,Juice,3.0,3.0,9.0,Cash,Unknown,2023-11-23,November,Thursday,Weekday
TXN_8261045,Tea,3.0,1.5,4.5,Cash,Unknown,2023-01-21,January,Saturday,Weekend
TXN_2217015,Coffee,3.0,2.0,6.0,Unknown,Takeaway,2023-04-17,April,Monday,Weekday
TXN_1660104,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-02-04,February,Saturday,Weekend
TXN_6589078,Tea,3.0,1.5,4.5,Digital Wallet,Unknown,2023-08-03,August,Thursday,Weekday
TXN_6306555,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-12,April,Wednesday,Weekday
TXN_1208561,Unknown,3.0,3.0,20.0,Credit Card,Unknown,2023-08-19,August,Saturday,Weekend
TXN_8751702,Unknown,5.0,3.0,15.0,Cash,Unknown,2023-02-13,February,Monday,Weekday
TXN_2079029,Cake,5.0,3.0,15.0,Cash,In-store,2023-05-11,May,Thursday,Weekday
TXN_5737641,Cookie,1.0,1.0,1.0,Unknown,Unknown,2023-02-16,February,Thursday,Weekday
TXN_2845506,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-30,December,Saturday,Weekend
TXN_8565799,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-04-22,April,Saturday,Weekend
TXN_3052584,Salad,1.0,5.0,5.0,Cash,In-store,2023-01-21,January,Saturday,Weekend
TXN_1530892,Juice,2.0,3.0,6.0,Digital Wallet,Unknown,2023-09-09,September,Saturday,Weekend
TXN_3392953,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-01-06,January,Friday,Weekday
TXN_4606893,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-24,May,Wednesday,Weekday
TXN_7300653,Cookie,5.0,1.0,5.0,Unknown,Unknown,2023-04-24,April,Monday,Weekday
TXN_1759063,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-09-09,September,Saturday,Weekend
TXN_1706896,Smoothie,3.0,4.0,12.0,Cash,Unknown,2023-07-15,July,Saturday,Weekend
TXN_3325234,Tea,3.0,1.5,1.5,Unknown,In-store,2023-08-26,August,Saturday,Weekend
TXN_5536245,Smoothie,4.0,4.0,16.0,Cash,Unknown,2023-08-26,August,Saturday,Weekend
TXN_1976619,Coffee,2.0,2.0,4.0,Digital Wallet,Unknown,2023-08-02,August,Wednesday,Weekday
TXN_7953750,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-16,June,Friday,Weekday
TXN_9162296,Unknown,3.0,4.0,12.0,Cash,In-store,2023-05-10,May,Wednesday,Weekday
TXN_8367194,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-04,February,Saturday,Weekend
TXN_6744733,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-02-04,February,Saturday,Weekend
TXN_4959078,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-13,September,Wednesday,Weekday
TXN_4552137,Tea,2.0,1.5,3.0,Unknown,In-store,2023-04-05,April,Wednesday,Weekday
TXN_1748121,Cake,2.0,3.0,6.0,Unknown,In-store,2023-12-07,December,Thursday,Weekday
TXN_7922350,Coffee,2.0,2.0,4.0,Unknown,Takeaway,2023-05-09,May,Tuesday,Weekday
TXN_1944293,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-02-25,February,Saturday,Weekend
TXN_4528914,Salad,3.0,5.0,5.0,Unknown,In-store,2023-08-06,August,Sunday,Weekend
TXN_1928401,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-06-15,June,Thursday,Weekday
TXN_7621213,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-03-07,March,Tuesday,Weekday
TXN_7861799,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-05-23,May,Tuesday,Weekday
TXN_5244674,Cake,5.0,3.0,15.0,Unknown,Unknown,2023-04-27,April,Thursday,Weekday
TXN_9679675,Coffee,1.0,2.0,2.0,Cash,Unknown,2023-07-07,July,Friday,Weekday
TXN_2562041,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-12-24,December,Sunday,Weekend
TXN_2738904,Smoothie,4.0,4.0,16.0,Digital Wallet,Unknown,2023-11-23,November,Thursday,Weekday
TXN_7359190,Salad,3.0,5.0,15.0,Unknown,Unknown,2023-12-19,December,Tuesday,Weekday
TXN_9266499,Cake,1.0,3.0,3.0,Digital Wallet,Unknown,2023-02-16,February,Thursday,Weekday
TXN_9196229,Sandwich,5.0,4.0,20.0,Credit Card,Unknown,2023-12-08,December,Friday,Weekday
TXN_3740505,Unknown,2.0,1.5,3.0,Unknown,Unknown,2023-11-21,November,Tuesday,Weekday
TXN_4308634,Coffee,3.0,2.0,6.0,Cash,In-store,2023-02-14,February,Tuesday,Weekday
TXN_3450880,Tea,3.0,1.5,4.5,Unknown,In-store,2023-05-29,May,Monday,Weekday
TXN_6838411,Coffee,1.0,2.0,2.0,Cash,Unknown,2023-07-04,July,Tuesday,Weekday
TXN_7548396,Tea,2.0,1.5,3.0,Digital Wallet,Unknown,2023-04-06,April,Thursday,Weekday
TXN_8786286,Sandwich,5.0,4.0,20.0,Digital Wallet,Unknown,2023-05-28,May,Sunday,Weekend
TXN_7439400,Salad,3.0,5.0,15.0,Unknown,Takeaway,2023-06-28,June,Wednesday,Weekday
TXN_7461658,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-08-13,August,Sunday,Weekend
TXN_6017034,Cake,4.0,3.0,12.0,Unknown,Unknown,2023-10-06,October,Friday,Weekday
TXN_3649492,Salad,4.0,5.0,20.0,Digital Wallet,Unknown,2023-12-01,December,Friday,Weekday
TXN_4071743,Unknown,5.0,2.0,10.0,Unknown,Takeaway,2023-07-06,July,Thursday,Weekday
TXN_8150967,Smoothie,3.0,4.0,12.0,Cash,Unknown,2023-01-08,January,Sunday,Weekend
TXN_3792683,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-08-06,August,Sunday,Weekend
TXN_4006067,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-01-30,January,Monday,Weekday
TXN_1975184,Coffee,3.0,2.0,6.0,Digital Wallet,Unknown,2023-01-15,January,Sunday,Weekend
TXN_3456242,Sandwich,5.0,4.0,20.0,Credit Card,Unknown,2023-04-28,April,Friday,Weekday
TXN_1928131,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-17,April,Monday,Weekday
TXN_8318388,Cake,5.0,3.0,15.0,Unknown,Unknown,2023-11-26,November,Sunday,Weekend
TXN_8270768,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-28,February,Tuesday,Weekday
TXN_4157300,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-09-23,September,Saturday,Weekend
TXN_3224156,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-03-16,March,Thursday,Weekday
TXN_3105633,Unknown,1.0,2.0,2.0,Unknown,In-store,2023-03-30,March,Thursday,Weekday
TXN_1964893,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-03-30,March,Thursday,Weekday
TXN_7936851,Sandwich,3.0,4.0,12.0,Unknown,Unknown,2023-10-07,October,Saturday,Weekend
TXN_6393305,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-19,October,Thursday,Weekday
TXN_7326720,Cake,2.0,3.0,6.0,Unknown,In-store,2023-12-08,December,Friday,Weekday
TXN_3069563,Sandwich,2.0,4.0,8.0,Cash,Unknown,2023-04-25,April,Tuesday,Weekday
TXN_1728427,Coffee,5.0,2.0,10.0,Cash,Unknown,2023-02-11,February,Saturday,Weekend
TXN_9176288,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-02-08,February,Wednesday,Weekday
TXN_9071439,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-02-05,February,Sunday,Weekend
TXN_4659954,Unknown,3.0,4.0,12.0,Credit Card,In-store,2023-02-05,February,Sunday,Weekend
TXN_1841204,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-04-18,April,Tuesday,Weekday
TXN_8963470,Salad,3.0,5.0,10.0,Unknown,In-store,2023-06-01,June,Thursday,Weekday
TXN_8330240,Sandwich,4.0,4.0,16.0,Digital Wallet,Unknown,2023-06-06,June,Tuesday,Weekday
TXN_3534588,Salad,1.0,5.0,5.0,Cash,Unknown,2023-07-05,July,Wednesday,Weekday
TXN_2749289,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-05-05,May,Friday,Weekday
TXN_6587628,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-05-09,May,Tuesday,Weekday
TXN_1711872,Juice,1.0,3.0,3.0,Unknown,Takeaway,2023-01-27,January,Friday,Weekday
TXN_3809533,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-02,February,Thursday,Weekday
TXN_4339925,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-11-23,November,Thursday,Weekday
TXN_1183208,Smoothie,5.0,4.0,20.0,Unknown,Unknown,2023-08-26,August,Saturday,Weekend
TXN_9089045,Coffee,3.0,2.0,10.0,Cash,In-store,2023-03-12,March,Sunday,Weekend
TXN_9503145,Juice,5.0,3.0,15.0,Digital Wallet,Unknown,2023-09-21,September,Thursday,Weekday
TXN_8999360,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-27,September,Wednesday,Weekday
TXN_6188262,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-10-24,October,Tuesday,Weekday
TXN_5967452,Juice,5.0,3.0,15.0,Credit Card,Unknown,2023-03-07,March,Tuesday,Weekday
TXN_9053365,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-15,July,Saturday,Weekend
TXN_3706457,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-07-18,July,Tuesday,Weekday
TXN_9612533,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-26,January,Thursday,Weekday
TXN_4948026,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-07-02,July,Sunday,Weekend
TXN_8741663,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-21,January,Saturday,Weekend
TXN_7249396,Cake,1.0,3.0,3.0,Cash,Unknown,2023-09-26,September,Tuesday,Weekday
TXN_8104914,Cookie,1.0,1.0,1.0,Unknown,Takeaway,2023-09-26,September,Tuesday,Weekday
TXN_8922585,Salad,5.0,5.0,25.0,Credit Card,Unknown,2023-06-22,June,Thursday,Weekday
TXN_2112522,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-30,April,Sunday,Weekend
TXN_2338617,Unknown,2.0,3.0,6.0,Digital Wallet,Unknown,2023-01-12,January,Thursday,Weekday
TXN_2464054,Coffee,3.0,2.0,10.0,Unknown,Takeaway,2023-08-18,August,Friday,Weekday
TXN_6133115,Smoothie,5.0,4.0,20.0,Unknown,In-store,2023-12-08,December,Friday,Weekday
TXN_8408353,Tea,1.0,1.5,1.5,Credit Card,Unknown,2023-12-13,December,Wednesday,Weekday
TXN_6420902,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-22,November,Wednesday,Weekday
TXN_9400245,Salad,1.0,5.0,5.0,Unknown,In-store,2023-02-24,February,Friday,Weekday
TXN_4767609,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-10-15,October,Sunday,Weekend
TXN_1425591,Smoothie,1.0,4.0,4.0,Cash,Unknown,2023-09-10,September,Sunday,Weekend
TXN_2292088,Unknown,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-04,March,Saturday,Weekend
TXN_6706599,Cake,1.0,3.0,3.0,Unknown,Takeaway,2023-09-20,September,Wednesday,Weekday
TXN_4365321,Salad,4.0,5.0,20.0,Cash,In-store,2023-03-09,March,Thursday,Weekday
TXN_4457299,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-19,September,Tuesday,Weekday
TXN_4671375,Tea,1.0,1.5,1.5,Unknown,Unknown,2023-06-28,June,Wednesday,Weekday
TXN_1184715,Cake,2.0,3.0,6.0,Unknown,Unknown,2023-09-10,September,Sunday,Weekend
TXN_5981429,Juice,2.0,3.0,6.0,Digital Wallet,Unknown,2023-12-24,December,Sunday,Weekend
TXN_9036527,Smoothie,4.0,4.0,16.0,Digital Wallet,Unknown,2023-06-27,June,Tuesday,Weekday
TXN_2464706,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-09,November,Thursday,Weekday
TXN_8844497,Sandwich,3.0,4.0,12.0,Unknown,Takeaway,2023-11-18,November,Saturday,Weekend
TXN_5171519,Salad,3.0,5.0,15.0,Unknown,In-store,2023-04-06,April,Thursday,Weekday
TXN_6049240,Juice,1.0,3.0,3.0,Cash,Unknown,2023-05-31,May,Wednesday,Weekday
TXN_4428252,Sandwich,3.0,4.0,12.0,Unknown,Takeaway,2023-10-31,October,Tuesday,Weekday
TXN_8344810,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-10-31,October,Tuesday,Weekday
TXN_8502079,Tea,3.0,1.5,3.0,Cash,Unknown,2023-04-20,April,Thursday,Weekday
TXN_9460419,Cake,1.0,3.0,3.0,Unknown,Takeaway,2023-04-20,April,Thursday,Weekday
TXN_1169615,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-16,March,Thursday,Weekday
TXN_9778251,Tea,3.0,1.5,6.0,Unknown,Takeaway,2023-11-09,November,Thursday,Weekday
TXN_1949093,Smoothie,2.0,4.0,8.0,Cash,Unknown,2023-02-05,February,Sunday,Weekend
TXN_8253472,Cake,1.0,3.0,3.0,Unknown,Unknown,2023-02-05,February,Sunday,Weekend
TXN_9357808,Sandwich,4.0,4.0,16.0,Cash,Unknown,2023-05-20,May,Saturday,Weekend
TXN_9026468,Sandwich,2.0,4.0,8.0,Credit Card,Unknown,2023-08-23,August,Wednesday,Weekday
TXN_8273780,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-10-15,October,Sunday,Weekend
TXN_4224427,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-01-23,January,Monday,Weekday
TXN_5344848,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-09-27,September,Wednesday,Weekday
TXN_6411708,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-05-20,May,Saturday,Weekend
TXN_7495283,Cake,3.0,3.0,15.0,Credit Card,Takeaway,2023-04-14,April,Friday,Weekday
TXN_8153550,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-12,October,Thursday,Weekday
TXN_8807600,Unknown,1.0,4.0,4.0,Cash,Takeaway,2023-09-24,September,Sunday,Weekend
TXN_5921442,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-02-04,February,Saturday,Weekend
TXN_9496697,Tea,1.0,1.5,1.5,Unknown,In-store,2023-09-27,September,Wednesday,Weekday
TXN_3130865,Juice,3.0,3.0,9.0,Unknown,In-store,2023-09-27,September,Wednesday,Weekday
TXN_2818204,Cake,1.0,3.0,3.0,Digital Wallet,Unknown,2023-03-09,March,Thursday,Weekday
TXN_4122925,Unknown,4.0,1.0,4.0,Unknown,Takeaway,2023-10-20,October,Friday,Weekday
TXN_9407169,Sandwich,1.0,4.0,4.0,Digital Wallet,Unknown,2023-01-28,January,Saturday,Weekend
